ageEstimate;companyName;connectionsCount;country;followable;followersCount;genderEstimate;posTitle;startDate;endDate;ID;type
23.0;Arcedia Direct;500.0;au;1.0;665.0;male;Director - Sales & Marketing;2009-03-01;2010-12-01;71201289;train
23.0;CIT;500.0;au;1.0;665.0;male;Project Manager - Technical Consultant (Aviation);2007-01-01;2009-12-01;71201289;train
51.0;Verizon Enterprise Solutions;377.0;au;0.0;0.0;male;Network Engineer;2000-01-01;2003-01-01;71211375;train
51.0;TPG Telecom;377.0;au;0.0;0.0;male;Senior Network Engineer (WiFi);2015-09-01;2018-08-01;71211375;train
51.0;iiNet;377.0;au;0.0;0.0;male;Network Engineer;2014-01-01;2015-09-01;71211375;train
51.0;Internode;377.0;au;0.0;0.0;male;Network Engineer;2004-04-01;2013-12-01;71211375;train
28.0;MYER;252.0;au;1.0;255.0;;Sales Representative;2012-09-01;2015-02-01;71225092;train
28.0;Australian Taxation Office;252.0;au;1.0;255.0;;Tax Officer;2017-05-01;;71225092;train
28.0;Australian Government Department of Human Services;252.0;au;1.0;255.0;;Debt Management  Officer (APS 4);2016-12-01;2017-04-01;71225092;train
28.0;Australian Government Department of Human Services;252.0;au;1.0;255.0;;Processing Officer;2014-04-01;2016-12-01;71225092;train
29.0;We Are Visionists;500.0;au;1.0;2994.0;male;Director;2016-05-01;;71244300;train
29.0;WeCo Sydney;500.0;au;1.0;2994.0;male;Co-Founder;2013-03-01;;71244300;train
29.0;ThunderMetric;500.0;au;1.0;2994.0;male;Director;2013-10-01;2016-05-01;71244300;train
29.0;Australian Credit and Finance;500.0;au;1.0;2994.0;male;Digital Strategy Consultant;2013-09-01;2014-07-01;71244300;train
33.0;Macquarie University;500.0;au;1.0;752.0;female;Study Abroad Coordinator;2017-01-01;;71244461;train
33.0;International Studies Abroad (ISA);500.0;au;1.0;752.0;female;Operations and Global Mobility Manager, Australia, Fiji, New Zealand;2014-10-01;2016-12-01;71244461;train
33.0;International Studies Abroad (ISA);500.0;au;1.0;752.0;female;Resident Director ISA Brussels, Belgium;2012-07-01;2014-10-01;71244461;train
33.0;International Studies Abroad (ISA);500.0;au;1.0;752.0;female;Student Services and Academic officer ISA Paris, France;2011-06-01;2012-06-01;71244461;train
27.0;Brisbane Marketing;387.0;au;1.0;379.0;male;Digital Content Producer;2017-05-01;2017-11-01;71250215;train
27.0;Officeworks;387.0;au;1.0;379.0;male;Sales Representative;2015-11-01;2017-05-01;71250215;train
27.0;Celestial Beings Studio;387.0;au;1.0;379.0;male;Marketing Manager;2015-06-01;2015-08-01;71250215;train
27.0;Artslink Queensland;387.0;au;1.0;379.0;male;Documenter - Videographer;2015-03-01;2015-09-01;71250215;train
22.0;Hi-5;316.0;au;1.0;317.0;female;Cast & Production Manager;2016-01-01;2017-05-01;71347562;train
22.0;Hi-5;316.0;au;1.0;317.0;female;Production, Script and Cast Coordinator;2014-01-01;2015-12-01;71347562;train
22.0;Hi-5;316.0;au;1.0;317.0;female;Production & Executive Producer's Assistant;2013-05-01;2013-12-01;71347562;train
22.0;Hi-5;316.0;au;1.0;317.0;female;Tinka, the Tin Toy Robot;2014-03-01;;71347562;train
25.0;Grant Thornton Australia;427.0;au;1.0;429.0;male;Manager - Private Wealth ;2014-12-01;;71375896;train
37.0;City of Tea Tree Gully;500.0;au;1.0;3757.0;female;Marketing Advisor;2016-06-01;2017-04-01;71458684;train
37.0;Minda Incorporated;500.0;au;1.0;3757.0;female;Manager, Marketing and Events;2013-09-01;2016-06-01;71458684;train
37.0;Grace College @ UQ;500.0;au;1.0;3757.0;female;Community Relations Coordinator;2017-04-01;;71458684;train
37.0;doTERRA International LLC;500.0;au;1.0;3757.0;female;Platinum Leader + wellness advocate;2016-01-01;;71458684;train
43.0;National Australia Bank;500.0;au;1.0;1416.0;male;E-learning Consultant;2004-08-01;2005-08-01;71506952;train
43.0;GP Strategies Ltd;500.0;au;1.0;1416.0;male;Senior E-learning Developer;2005-09-01;2008-03-01;71506952;train
43.0;Pitcher Partners;500.0;au;1.0;1416.0;male;Digital learning designer (e-Learning);2017-01-01;;71506952;train
43.0;Aurecon;500.0;au;1.0;1416.0;male;E-learning Project Manager/Consultant;2008-03-01;2016-11-01;71506952;train
31.0;Village Building Co.;500.0;au;1.0;673.0;female;Development Administrator;2009-11-01;2011-07-01;71580539;train
31.0;GHD;500.0;au;1.0;673.0;female;Project Coordinator;2006-11-01;2009-11-01;71580539;train
39.0;Shirlaws Group;500.0;au;1.0;1348.0;female;Business Builder;2015-03-01;2018-03-01;71599616;train
39.0;Business of Brand;500.0;au;1.0;1348.0;female;Business Builder;2015-09-01;;71599616;train
39.0;Laing O'Rourke;500.0;au;1.0;1348.0;female;Bid Coach;2009-05-01;2012-12-01;71599616;train
39.0;newmark | constructions + developments;500.0;au;1.0;1348.0;female;Co-founder | Brand Director;2009-06-01;;71599616;train
38.0;St Vincent de Paul Society QLD;500.0;au;1.0;1139.0;male;State Manager Communications and Fundraising;2007-04-01;2012-11-01;71610382;train
38.0;Fundraising Institute Australia;500.0;au;1.0;1139.0;male;Fundraiser;1976-01-01;2015-12-01;71610382;train
38.0;Fundraising Institute Australia;500.0;au;1.0;1139.0;male;Member of the National Ethics Committee;2009-01-01;2015-06-01;71610382;train
38.0;QUT (Queensland University of Technology);500.0;au;1.0;1139.0;male;University Visitor;2013-01-01;;71610382;train
21.0;MARINUCCI ;180.0;au;1.0;181.0;male;Business Development Manager;2017-07-01;;71622885;train
46.0;Axes Technologies (I) Pvt Ltd;252.0;au;1.0;251.0;;Senior Member;2002-01-01;2004-01-01;71648174;train
46.0;nbn™ Australia;252.0;au;1.0;251.0;;Lead Architect Network Design;2013-07-01;;71648174;train
46.0;Telstra;252.0;au;1.0;251.0;;Senior Solution Architect;2011-06-01;2013-05-01;71648174;train
46.0;Subex;252.0;au;1.0;251.0;;Manager - Professional Services APAC;2006-09-01;2011-05-01;71648174;train
27.0;Monster Technologies Malaysia Sdn Bhd;500.0;au;1.0;584.0;female;Software Engineer;2013-02-01;2015-08-01;71654812;train
27.0;Rojone Pty Ltd;500.0;au;1.0;584.0;female;Software Engineer;2015-09-01;2017-01-01;71654812;train
27.0;IM Advertising (IMAB2B);500.0;au;1.0;584.0;female;Software Engineer / Web Developer;2017-04-01;2018-04-01;71654812;train
27.0;IM Advertising (IMAB2B);500.0;au;1.0;584.0;female;Senior Software Engineer - Web Developer ;2018-04-01;;71654812;train
38.0;Steadfast IRS Pty Limited;123.0;au;1.0;124.0;female;Senior Account Executive;2017-04-01;;71666219;train
35.0;BackupAssist Software;500.0;au;1.0;1789.0;male;Online Marketing Executive;2012-01-01;2012-10-01;71739622;train
35.0;Webtrends;500.0;au;1.0;1789.0;male;Senior Optimization Consultant;2012-10-01;2015-04-01;71739622;train
35.0;Adobe;500.0;au;1.0;1789.0;male;Digital Intelligence and Personalization;2015-04-01;;71739622;train
35.0;Webtrends;500.0;au;1.0;1789.0;male;Senior Optimization Consultant;2014-10-01;2015-04-01;71739622;train
46.0;CFO Centre Australia;500.0;au;1.0;5752.0;male;Director;2010-01-01;2015-02-01;71740001;train
46.0;iDeal CFO Solutions;500.0;au;1.0;5752.0;male;Chief Financial Officer;2008-08-01;2018-03-01;71740001;train
46.0;KRONGOLD CONSTRUCTIONS (AUST) PTY LTD;500.0;au;1.0;5752.0;male;CFO;2004-06-01;2008-01-01;71740001;train
46.0;IGNITION PARTNERS;500.0;au;1.0;5752.0;male;CFO and Risk Manager;2008-02-01;2010-01-01;71740001;train
28.0;University of Melbourne;258.0;au;1.0;259.0;female;Academic Tutor;2010-01-01;2016-02-01;71749055;train
28.0;University of Melbourne;258.0;au;1.0;259.0;female;Syllabus development project officer;2015-08-01;2015-11-01;71749055;train
28.0;University of Melbourne;258.0;au;1.0;259.0;female;Teaching Support Fellow (chemistry) ;2016-02-01;2017-06-01;71749055;train
28.0;Australian Council for Educational Research;258.0;au;1.0;259.0;female;Research Fellow;2017-05-01;;71749055;train
22.0;Knight Frank;39.0;au;1.0;39.0;female;Commercial Secretary;2014-05-01;2017-03-01;71783238;train
22.0;Westpac;39.0;au;1.0;39.0;female;Lending Connect Banker;2017-04-01;;71783238;train
37.0;Nufarm;472.0;au;1.0;471.0;male;Global Analytical & ANZ Development Manager;2017-08-01;;71805118;train
37.0;Nufarm;472.0;au;1.0;471.0;male;Analytical Development Manager;2016-07-01;;71805118;train
37.0;Nufarm;472.0;au;1.0;471.0;male;Senior Analytical Development Chemist;2011-10-01;;71805118;train
37.0;University of Melbourne;472.0;au;1.0;471.0;male;Research Assistant/Fellow;2010-02-01;2011-10-01;71805118;train
28.0;IQPC Australia;500.0;au;1.0;1301.0;male;Senior Online Marketing Manager;2015-07-01;2015-08-01;71806021;train
28.0;Hannover Fairs Australia;500.0;au;1.0;1301.0;male;Marketing Manager;2015-08-01;2018-04-01;71806021;train
28.0;RMIA - Risk Management Institute of Australasia;500.0;au;1.0;1301.0;male;Membership & Communications Manager;2014-03-01;2014-11-01;71806021;train
28.0;Informa Australia;500.0;au;1.0;1301.0;male;Marketing Manager;2014-12-01;2015-06-01;71806021;train
27.0;Wesfarmers Industrial and Safety;500.0;au;1.0;910.0;;Business Process Lead | Pricing Architect;2012-04-01;2016-03-01;71850105;train
27.0;Viadux;500.0;au;1.0;910.0;;Manager - Pricing & CRM;2016-03-01;2017-08-01;71850105;train
27.0;Caltex Australia;500.0;au;1.0;910.0;;Sr. Pricing Architect;2017-07-01;;71850105;train
27.0;Beyond Technology (Australia);500.0;au;1.0;910.0;;Consultant (MBA Intern);2012-02-01;2012-04-01;71850105;train
26.0;Northquest;500.0;au;1.0;509.0;male;Energy Analyst;2016-08-01;;71882279;train
26.0;MRA Consulting Group;500.0;au;1.0;509.0;male;Environmental Consultant;2016-05-01;2016-08-01;71882279;train
26.0;Iglu Student Accommodation;500.0;au;1.0;509.0;male;Resident Assistant and Student Advisor;2014-04-01;2016-08-01;71882279;train
26.0;Zenogen Pty Ltd;500.0;au;1.0;509.0;male;Engineering Intern;2014-03-01;2014-11-01;71882279;train
45.0;Veda;500.0;au;1.0;2252.0;male;General Manager Commercial Credit Risk Products;2011-04-01;2015-06-01;71890209;train
45.0;Veda;500.0;au;1.0;2252.0;male;General Manager Products & B2B Digital Channels;2015-07-01;2016-12-01;71890209;train
45.0;Equifax;500.0;au;1.0;2252.0;male;Executive General Manager;2017-01-01;;71890209;train
45.0;Corporate Scorecard Pty Ltd;500.0;au;1.0;2252.0;male;General Manager, Corporate Scorecard;2013-04-01;2015-06-01;71890209;train
33.0;Brisbane Lions;500.0;au;1.0;703.0;female;AFLW Performance Psychologist;2016-09-01;;71941152;train
33.0;Swimming Australia;500.0;au;1.0;703.0;female;Personal Excellence Program Coordinator;2015-10-01;2016-11-01;71941152;train
33.0;Sport Australia;500.0;au;1.0;703.0;female;AIS Personal Excellence Advisor;2015-04-01;2015-10-01;71941152;train
33.0;Swimming Australia;500.0;au;1.0;703.0;female;High Performance Business Manager;2016-11-01;2017-10-01;71941152;train
26.0;ThoughtWorks;272.0;au;1.0;273.0;female;LevelUp Build Participant;2016-03-01;2016-04-01;71952580;train
26.0;Envato;272.0;au;1.0;273.0;female;Developer;2017-03-01;;71952580;train
26.0;Specsavers;201.0;au;1.0;202.0;female;Optical Assistant;2015-12-01;2016-08-01;72090497;train
26.0;Event & Conference Co.;201.0;au;1.0;202.0;female;Intern;2016-08-01;2016-10-01;72090497;train
26.0;Haview;201.0;au;1.0;202.0;female;Intern Video Editor;2017-05-01;2017-09-01;72090497;train
26.0;Google;201.0;au;1.0;202.0;female;Google Student Ambassador;2016-02-01;2016-11-01;72090497;train
51.0;Avanade;500.0;au;1.0;995.0;male;Delivery Manager;2007-05-01;2008-08-01;72096337;train
51.0;Commonwealth Bank;500.0;au;1.0;995.0;male;Solution Delivery Manager;2008-09-01;2012-05-01;72096337;train
51.0;Cubic Transportation Systems;500.0;au;1.0;995.0;male;Engineering Manager NSW;2016-04-01;2018-01-01;72096337;train
51.0;City of Sydney;500.0;au;1.0;995.0;male;Portfolio Delivery Manager;2012-05-01;2014-06-01;72096337;train
53.0;Invaulta;500.0;au;1.0;1242.0;male;Non-Executive Director;2009-04-01;2010-12-01;72101886;train
53.0;CPA Australia;500.0;au;1.0;1242.0;male;Deputy President, Queensland Divisional Council;2007-10-01;2011-12-01;72101886;train
53.0;Toastmasters International;500.0;au;1.0;1242.0;male;Conveynor, CPA Australia Toastmasters Discussion Group;2005-02-01;;72101886;train
53.0;BUSINESSNAV;500.0;au;1.0;1242.0;male;Managing Director;2005-05-01;;72101886;train
41.0;National Australia Bank;500.0;au;1.0;4654.0;female;Senior Business Content and Social Media Consultant;2017-01-01;2018-11-01;72106060;train
41.0;National Australia Bank;500.0;au;1.0;4654.0;female;Social Media Marketing Consultant - NAB;2016-11-01;2017-01-01;72106060;train
41.0;nabtrade;500.0;au;1.0;4654.0;female;Content Strategy & Social Media Manager - nabtrade;2016-01-01;2016-10-01;72106060;train
41.0;National Australia Bank;500.0;au;1.0;4654.0;female;Social Media Manager - NAB Wealth;2014-03-01;2016-01-01;72106060;train
38.0;BT Financial Group;500.0;au;1.0;971.0;female;Lead UX Designer;2013-02-01;;72137706;train
38.0;Objective Experience;500.0;au;1.0;971.0;female;Principal User Experience Consultant;2009-01-01;2013-01-01;72137706;train
38.0;Foolproof;500.0;au;1.0;971.0;female;User Experience Consultant;2004-06-01;2008-10-01;72137706;train
29.0;Peace Boat;500.0;au;1.0;1500.0;male;Web Reporter/International Journalist;2014-03-01;2014-06-01;72139641;train
29.0;Rainforest Rescue;500.0;au;1.0;1500.0;male;Fundraising Leader;2011-01-01;2012-03-01;72139641;train
29.0;Positive Change for Marine Life;500.0;au;1.0;1500.0;male;CEO & Founder;2012-04-01;;72139641;train
29.0;Australian Conservation Foundation;500.0;au;1.0;1500.0;male;Community Organiser;2015-04-01;2018-01-01;72139641;train
43.0;Deakin University;291.0;au;1.0;292.0;male;Research Fellow;2005-10-01;2011-12-01;72160813;train
43.0;Georgia Institute of Technology;291.0;au;1.0;292.0;male;Research Affiliate;2011-08-01;2012-02-01;72160813;train
43.0;Deakin University;291.0;au;1.0;292.0;male;Research Fellow;2002-11-01;2005-10-01;72160813;train
43.0;Deakin University;291.0;au;1.0;292.0;male;Senior R&D program Leader;2012-01-01;;72160813;train
47.0;Credit Suisse;500.0;au;0.0;1105.0;male;Investment Manager;2002-08-01;2010-09-01;72189485;train
47.0;Investa Property Group;500.0;au;0.0;1105.0;male;Portfolio Manager / Analyst;1999-06-01;2002-07-01;72189485;train
47.0;UBS;500.0;au;0.0;1105.0;male;Director, Property Securities;2012-04-01;;72189485;train
47.0;NN Investment Partners;500.0;au;0.0;1105.0;male;Director, Property Securities;2010-09-01;2012-03-01;72189485;train
58.0;Stout Neuropsych Pty Ltd;500.0;au;1.0;677.0;female;Director;2014-01-01;;72192397;train
58.0;Monash University;500.0;au;1.0;677.0;female;Professor;2007-07-01;;72192397;train
58.0;Monash University;500.0;au;1.0;677.0;female;Academic Board Vice President;2016-01-01;;72192397;train
58.0;Huntington Study Group;500.0;au;1.0;677.0;female;Treasurer Board of Directors;2014-01-01;;72192397;train
30.0;CQUniversity;500.0;au;0.0;0.0;female;Project Coordinator (Inherent Requirements);2015-01-01;2015-12-01;72215101;train
30.0;CQUniversity;500.0;au;0.0;0.0;female;Inclusion and Accessibility Service;2015-04-01;2016-01-01;72215101;train
30.0;CQUniversity;500.0;au;0.0;0.0;female;Disability Adviser;2017-01-01;;72215101;train
30.0;CQUniversity;500.0;au;0.0;0.0;female;Retention Projects Officer;2016-01-01;2017-12-01;72215101;train
46.0;Optus;500.0;au;1.0;1450.0;male;Solution Designer & Informatica Developer;2014-10-01;2016-04-01;72221101;train
46.0;Optus;500.0;au;1.0;1450.0;male;Development Manager;2013-01-01;2014-10-01;72221101;train
46.0;Lookahead Search;500.0;au;1.0;1450.0;male;Technical Recruiter;2016-04-01;2018-02-01;72221101;train
46.0;Hotglue;500.0;au;1.0;1450.0;male;Technical Lead;2011-11-01;2013-01-01;72221101;train
41.0;Perth Airport;500.0;au;1.0;1560.0;male;Strategy Pricing;2015-09-01;;72229884;train
41.0;Azure Consulting Australia;500.0;au;1.0;1560.0;male;Consultant;2014-08-01;2015-09-01;72229884;train
41.0;Curtin University;500.0;au;1.0;1560.0;male;MBA/MSc in Energy and Mineral Economics;2012-08-01;2014-05-01;72229884;train
41.0;Monitor Deloitte;500.0;au;1.0;1560.0;male;Consultant;2011-02-01;2011-12-01;72229884;train
62.0;Allens;500.0;au;1.0;654.0;male;Partner;2001-01-01;;72232451;train
62.0;FB Rice;500.0;au;1.0;654.0;male;Partner;1992-01-01;2000-12-01;72232451;train
33.0;Northern Sydney Local Health District;215.0;au;1.0;215.0;female;Diabetes Peer Leader;2013-02-01;2015-10-01;72258343;train
33.0;Northern Sydney Local Health District;215.0;au;1.0;215.0;female;Acting Manager - Chronic Disease Community Rehabilitation Service (CDCRS);2015-10-01;2015-12-01;72258343;train
33.0;Northern Sydney Local Health District;215.0;au;1.0;215.0;female;Health Contact Centre Business Review Manager;2015-12-01;2016-03-01;72258343;train
33.0;Northern Sydney Local Health District;215.0;au;1.0;215.0;female;Acting District Manager;2016-07-01;;72258343;train
53.0;Go Capital Australia;500.0;au;1.0;5224.0;male;Executive Chairman;2014-11-01;;72283254;train
53.0;iCetana;500.0;au;1.0;5224.0;male;Executive Director;2017-04-01;;72283254;train
53.0;Habitat 1;500.0;au;1.0;5224.0;male;Executive Chairman;2013-03-01;2018-08-01;72283254;train
53.0;Victory Life Centre;500.0;au;1.0;5224.0;male;Board Member;2017-01-01;;72283254;train
50.0;Brisbane City Council;139.0;au;1.0;139.0;female;Team Leader, Branch Operations and Brand;2012-02-01;;72283315;train
50.0;Brisbane City Council;139.0;au;1.0;139.0;female;Marketing Strategist;1999-09-01;2009-10-01;72283315;train
50.0;Brisbane City Council;139.0;au;1.0;139.0;female;Senior Officer Sponsorship, Brand Strategy and Operations;2009-11-01;2012-02-01;72283315;train
36.0;Custom Innovation Co.;500.0;au;1.0;1610.0;male;Co-Founder - CTO, Director;2016-08-01;;72295253;train
36.0;Tailors Mark;500.0;au;1.0;1610.0;male;Co-Founder - CTO;2010-02-01;;72295253;train
36.0;Tec.Fit;500.0;au;1.0;1610.0;male;Co-Founder - CTO;2015-03-01;;72295253;train
36.0;Bravo – Creative Technology Studio;500.0;au;1.0;1610.0;male;Co-Founder;2011-04-01;;72295253;train
52.0;Hampshire Hospitals NHS Foundation Trust;500.0;au;1.0;797.0;male;Emergency Physician and Intensivist;2003-01-01;2008-12-01;72302319;train
52.0;UK National Health Service;500.0;au;1.0;797.0;male;Doctor;1991-01-01;2010-12-01;72302319;train
52.0;Royal North Shore Hospital & UTS;500.0;au;1.0;797.0;male;Visiting Medical Officer in Emergency Medicine;2010-01-01;;72302319;train
52.0;University of Sydney;500.0;au;1.0;797.0;male;Clinical Associate Professor;2012-01-01;;72302319;train
37.0;TEQUILA / TBWA Advertising Agency;500.0;au;1.0;1738.0;male;Digital Producer (TEQUILA\);2010-03-01;2012-04-01;72314914;train
37.0;TBWA\Australia;500.0;au;1.0;1738.0;male;Associate Executive Producer;2012-04-01;2014-07-01;72314914;train
37.0;TBWA\Australia;500.0;au;1.0;1738.0;male;Business Director;2014-03-01;2016-09-01;72314914;train
37.0;DDB Group Australia;500.0;au;1.0;1738.0;male;Head of Technology;2016-09-01;2018-01-01;72314914;train
27.0;CARES Lawyers;411.0;au;1.0;416.0;;Legal & Marketing Assistant;2013-09-01;2017-02-01;72330268;train
27.0;Bright Futures Societies;411.0;au;1.0;416.0;;Marketing Officer;2015-07-01;2015-11-01;72330268;train
27.0;Autism Spectrum Australia (Aspect);411.0;au;1.0;416.0;;Mentor / Behaviour Therapist;2016-07-01;2017-09-01;72330268;train
27.0;Latrobe Community Health Service;411.0;au;1.0;416.0;;Children's Counsellor (Placement);2017-01-01;2017-07-01;72330268;train
25.0;McDonald's;88.0;au;1.0;88.0;female;Crew Member;2009-03-01;2017-03-01;72364948;train
30.0;hipages;260.0;au;1.0;260.0;male;Software Engineer;2015-12-01;;72392759;train
30.0;Cascade Strategy;260.0;au;1.0;260.0;male;Lead Developer;2013-07-01;2015-11-01;72392759;train
